Imobiliaria,Banheiros,Quartos,Tamanho,Latitude,Longitude,Dias_Anuncio,VL_Aluguel,Dia,Mes,Ano
RentDigs.com,1.0,2.0,865,32.8631,-96.8742,1818,975.0,17,9,2019
RentDigs.com,1.0,1.0,722,32.8123,-96.8146,1818,1397.0,17,9,2019
RentDigs.com,1.0,1.0,550,32.8123,-96.8146,1818,1025.0,17,9,2019
RentDigs.com,2.0,4.0,1700,32.7061,-96.7887,1818,1000.0,17,9,2019
RentDigs.com,2.0,2.0,1136,32.7804,-96.8769,1818,2006.0,17,9,2019
RentDigs.com,1.0,1.0,744,32.7532,-96.8388,1818,1136.0,17,9,2019
RentDigs.com,1.0,3.0,750,32.7863,-96.8205,1818,1175.0,17,9,2019
RentDigs.com,2.0,2.0,1209,32.7863,-96.8205,1818,2033.0,17,9,2019
RentDigs.com,2.0,2.0,1167,32.7863,-96.8205,1818,1935.0,17,9,2019
RentDigs.com,1.0,2.0,750,32.7863,-96.8205,1818,1225.0,17,9,2019
RentDigs.com,1.0,2.0,600,32.8004,-96.7887,1818,1780.0,17,9,2019
RentDigs.com,1.0,1.0,746,32.7809,-96.8035,1818,1498.0,17,9,2019
RentDigs.com,1.0,1.0,741,32.7809,-96.8035,1818,1255.0,17,9,2019
RentDigs.com,1.0,1.0,664,32.7767,-97.0816,1818,790.0,17,9,2019
RentDigs.com,1.0,1.0,663,32.7767,-97.0816,1818,1084.0,17,9,2019
RentDigs.com,2.0,2.0,1051,32.7767,-97.0816,1818,1285.0,17,9,2019
RentDigs.com,2.0,4.0,2352,32.6314,-97.0771,1818,1795.0,17,9,2019
RentDigs.com,2.0,2.0,950,32.6209,-97.1539,1818,1300.0,17,9,2019
RentDigs.com,1.0,1.0,625,31.7067,-94.6204,1818,620.0,17,9,2019
RentDigs.com,2.0,2.0,1017,31.5833,-94.5233,1818,705.0,17,9,2019
RentDigs.com,1.0,1.0,600,32.3305,-95.3653,1818,1046.0,17,9,2019
RentDigs.com,1.0,1.0,675,32.3305,-95.3653,1818,1004.0,17,9,2019
RentDigs.com,1.0,1.0,600,32.3305,-95.3653,1818,996.0,17,9,2019
RentDigs.com,1.0,1.0,755,32.3305,-95.3653,1818,1038.0,17,9,2019
RentDigs.com,4.5,4.0,3081,32.3305,-95.3653,1818,3126.0,17,9,2019
RentDigs.com,1.0,1.0,775,32.3252,-95.2948,1818,735.0,17,9,2019
RentDigs.com,1.0,1.0,351,33.2572,-95.9291,1818,700.0,17,9,2019
RentDigs.com,2.0,2.0,972,33.0023,-96.8406,1818,1195.0,17,9,2019
RentDigs.com,1.0,1.0,800,33.0023,-96.8406,1818,1233.0,17,9,2019
RentDigs.com,2.0,2.0,1226,32.9455,-96.7962,1818,1297.0,17,9,2019
RentDigs.com,1.0,1.0,684,32.9455,-96.7962,1818,1415.0,17,9,2019
RentDigs.com,1.0,1.0,988,32.9455,-96.7962,1818,1885.0,17,9,2019
RentDigs.com,1.0,1.0,560,32.9108,-96.7321,1818,709.0,17,9,2019
RentDigs.com,2.0,2.0,800,32.9108,-96.7321,1818,1110.0,17,9,2019
RentDigs.com,1.0,1.0,588,32.9333,-96.7835,1818,640.0,17,9,2019
RentDigs.com,1.0,1.0,1094,32.9158,-96.8961,1818,1945.0,17,9,2019
RentDigs.com,1.0,1.0,700,32.9158,-96.8961,1818,1275.0,17,9,2019
RentDigs.com,1.0,2.0,920,32.7057,-96.8747,1818,1095.0,17,9,2019
RentDigs.com,1.0,2.0,433,32.7057,-96.8747,1818,715.0,17,9,2019
RentDigs.com,1.0,2.0,886,32.7057,-96.8747,1818,1095.0,17,9,2019
RentDigs.com,2.0,2.0,937,32.9012,-96.7916,1818,1495.0,17,9,2019
RentDigs.com,1.0,1.0,742,32.9012,-96.7916,1818,1195.0,17,9,2019
RentDigs.com,2.5,2.0,1439,32.9012,-96.7916,1818,1810.0,17,9,2019
RentDigs.com,2.0,3.0,701,32.8239,-96.681,1818,942.0,17,9,2019
RentDigs.com,1.0,1.0,841,32.8631,-96.8742,1818,1125.0,17,9,2019
RentDigs.com,1.0,1.0,540,32.7532,-96.8388,1818,1260.0,17,9,2019
RentDigs.com,2.0,2.0,1050,32.5232,-94.7337,1818,779.0,17,9,2019
RentDigs.com,2.0,2.0,1221,33.4632,-94.0736,1818,914.0,17,9,2019
RentDigs.com,2.0,3.0,1360,33.4632,-94.0736,1818,1075.0,17,9,2019
RentDigs.com,1.0,1.0,650,33.663,-95.5442,1818,495.0,17,9,2019
RentDigs.com,2.0,4.0,1420,33.3451,-96.5754,1818,1545.0,17,9,2019
RentDigs.com,1.0,2.0,802,33.1472,-96.104,1818,815.0,17,9,2019
RentDigs.com,1.0,1.0,603,33.0023,-96.8406,1818,936.0,17,9,2019
RentDigs.com,1.0,1.0,575,33.0023,-96.8406,1818,732.0,17,9,2019
RentDigs.com,2.0,3.0,1390,33.0023,-96.8406,1818,1715.0,17,9,2019
RentDigs.com,2.0,2.0,1073,33.0023,-96.8406,1818,1541.0,17,9,2019
RentDigs.com,1.0,1.0,668,32.9455,-96.7962,1818,849.0,17,9,2019
RentDigs.com,1.0,1.0,726,32.9455,-96.7962,1818,1084.0,17,9,2019
RentDigs.com,2.0,2.0,1092,32.9661,-96.7988,1818,1656.0,17,9,2019
RentDigs.com,1.0,1.0,779,32.9661,-96.7988,1818,1455.0,17,9,2019
RentDigs.com,2.5,2.0,1344,32.9395,-96.8387,1818,1804.0,17,9,2019
RentDigs.com,1.0,1.0,705,32.9395,-96.8387,1818,1265.0,17,9,2019
RentDigs.com,2.5,2.0,1344,32.9395,-96.8387,1818,1639.0,17,9,2019
RentDigs.com,1.5,1.0,1131,32.9395,-96.8387,1818,1294.0,17,9,2019
RentDigs.com,1.0,1.0,443,32.9108,-96.7321,1818,699.0,17,9,2019
RentDigs.com,1.0,1.0,717,32.9108,-96.7321,1818,875.0,17,9,2019
RentDigs.com,1.0,1.0,759,32.9108,-96.7321,1818,1113.0,17,9,2019
RentDigs.com,1.0,1.0,650,32.9158,-96.8961,1818,1145.0,17,9,2019
RentDigs.com,1.0,1.0,712,32.9158,-96.8961,1818,1295.0,17,9,2019
RentDigs.com,2.0,2.0,896,32.9158,-96.8961,1818,1089.0,17,9,2019
RentDigs.com,1.0,2.0,886,32.7057,-96.8747,1818,1095.0,17,9,2019
RentDigs.com,1.5,2.0,850,32.6544,-96.8429,1818,859.0,17,9,2019
RentDigs.com,2.5,2.0,1439,32.9012,-96.7916,1818,1810.0,17,9,2019
RentDigs.com,2.0,2.0,908,32.8123,-96.8146,1818,1746.0,17,9,2019
RentDigs.com,2.0,2.0,1157,32.8436,-96.7006,1818,1499.0,17,9,2019
RentDigs.com,1.0,1.0,807,32.8261,-96.7472,1818,1199.0,17,9,2019
RentDigs.com,1.0,1.0,756,32.7804,-96.8769,1818,1491.0,17,9,2019
RentDigs.com,2.0,3.0,1200,32.8162,-96.8887,1818,1255.0,17,9,2019
RentDigs.com,1.0,2.0,764,32.7532,-96.8388,1818,1520.0,17,9,2019
RentDigs.com,1.0,2.0,1152,32.7532,-96.8388,1818,1930.0,17,9,2019
RentDigs.com,2.0,2.0,1099,32.8302,-96.7724,1818,1719.0,17,9,2019
RentDigs.com,2.0,2.0,1274,32.8369,-96.7951,1818,1876.0,17,9,2019
RentDigs.com,1.0,1.0,750,32.8369,-96.7951,1818,1243.0,17,9,2019
RentDigs.com,2.0,2.0,1122,32.8369,-96.7951,1818,2445.0,17,9,2019
RentDigs.com,2.0,2.0,1385,32.9661,-96.7988,1818,2030.0,17,9,2019
RentDigs.com,1.0,1.0,705,32.9395,-96.8387,1818,1260.0,17,9,2019
RentDigs.com,2.5,2.0,1344,32.9395,-96.8387,1818,1749.0,17,9,2019
RentDigs.com,2.0,2.0,1141,32.9395,-96.8387,1818,1866.0,17,9,2019
RentDigs.com,2.0,3.0,1390,32.9395,-96.8387,1818,1724.0,17,9,2019
RentDigs.com,1.0,1.0,569,32.9108,-96.7321,1818,795.0,17,9,2019
RentDigs.com,1.0,1.0,687,32.829,-96.8458,1818,1440.0,17,9,2019
RentDigs.com,2.0,2.0,987,32.829,-96.8458,1818,1102.0,17,9,2019
RentDigs.com,1.0,1.0,700,32.9158,-96.8961,1818,1305.0,17,9,2019
RentDigs.com,1.0,1.0,775,32.9158,-96.8961,1818,1530.0,17,9,2019
RentDigs.com,2.0,2.0,996,32.7057,-96.8747,1818,1095.0,17,9,2019
RentDigs.com,2.5,2.0,1439,32.9012,-96.7916,1818,1785.0,17,9,2019
RentDigs.com,1.0,1.0,739,32.7826,-96.777,1818,1720.0,17,9,2019
RentDigs.com,2.0,2.0,1097,32.7826,-96.777,1818,2740.0,17,9,2019
RentDigs.com,2.0,3.0,1620,32.8631,-96.8742,1818,1295.0,17,9,2019
RentDigs.com,2.0,2.0,1238,32.8123,-96.8146,1818,1791.0,17,9,2019
RentDigs.com,1.0,1.0,780,32.8123,-96.8146,1818,1269.0,17,9,2019
RentDigs.com,1.0,1.0,764,32.8123,-96.8146,1818,1570.0,17,9,2019
RentDigs.com,1.0,1.0,876,32.8261,-96.7472,1818,1425.0,17,9,2019
RentDigs.com,1.0,2.0,832,32.7863,-96.8205,1818,1225.0,17,9,2019
RentDigs.com,2.0,2.0,1062,32.8302,-96.7724,1818,1631.0,17,9,2019
RentDigs.com,2.0,2.0,1350,32.8369,-96.7951,1818,2695.0,17,9,2019
RentDigs.com,1.0,1.0,697,32.7809,-96.8035,1818,1418.0,17,9,2019
RentDigs.com,1.0,1.0,697,32.7809,-96.8035,1818,1398.0,17,9,2019
RentDigs.com,1.0,1.0,697,32.7809,-96.8035,1818,1272.0,17,9,2019
RentDigs.com,1.0,1.0,667,32.9108,-96.7321,1818,775.0,17,9,2019
RentDigs.com,1.0,1.0,597,32.9108,-96.7321,1818,775.0,17,9,2019
RentDigs.com,2.0,2.0,1102,32.9108,-96.7321,1818,1125.0,17,9,2019
RentDigs.com,1.0,1.0,680,32.6854,-96.9366,1818,770.0,17,9,2019
RentDigs.com,1.0,1.0,680,32.6854,-96.9366,1818,840.0,17,9,2019
RentDigs.com,1.0,1.0,750,32.829,-96.8458,1818,1605.0,17,9,2019
RentDigs.com,1.0,1.0,606,32.829,-96.8458,1818,1204.0,17,9,2019
RentDigs.com,1.0,1.0,723,32.829,-96.8458,1818,846.0,17,9,2019
RentDigs.com,1.0,1.0,670,32.829,-96.8458,1818,804.0,17,9,2019
RentDigs.com,2.0,2.0,1046,32.829,-96.8458,1818,1591.0,17,9,2019
RentDigs.com,1.0,1.0,557,32.829,-96.8458,1818,1262.0,17,9,2019
RentDigs.com,1.0,1.0,775,32.9158,-96.8961,1818,1570.0,17,9,2019
RentDigs.com,1.0,1.0,846,32.9158,-96.8961,1818,1125.0,17,9,2019
RentDigs.com,1.0,3.0,1240,32.9158,-96.8961,1818,850.0,17,9,2019
RentDigs.com,2.0,2.0,981,32.7057,-96.8747,1818,1095.0,17,9,2019
RentDigs.com,1.0,2.0,895,32.7057,-96.8747,1818,945.0,17,9,2019
RentDigs.com,2.0,2.0,996,32.7057,-96.8747,1818,1095.0,17,9,2019
RentDigs.com,1.0,2.0,886,32.7057,-96.8747,1818,1095.0,17,9,2019
RentDigs.com,1.0,2.0,920,32.7057,-96.8747,1818,1095.0,17,9,2019
RentDigs.com,2.5,2.0,1439,32.9012,-96.7916,1818,1810.0,17,9,2019
RentDigs.com,2.5,2.0,1208,32.9012,-96.7916,1818,1720.0,17,9,2019
RentDigs.com,1.0,2.0,506,32.7826,-96.777,1818,1415.0,17,9,2019
RentDigs.com,1.0,1.0,636,32.8123,-96.8146,1818,1383.0,17,9,2019
RentDigs.com,1.0,2.0,962,32.8123,-96.8146,1818,1730.0,17,9,2019
RentDigs.com,1.0,2.0,1472,32.8123,-96.8146,1818,2122.0,17,9,2019
RentDigs.com,2.0,3.0,940,32.8436,-96.7006,1818,1209.0,17,9,2019
RentDigs.com,1.0,1.0,790,32.7532,-96.8388,1818,1305.0,17,9,2019
RentDigs.com,1.0,1.0,741,32.7809,-96.8035,1818,1235.0,17,9,2019
RentDigs.com,2.0,2.0,1070,32.7809,-96.8035,1818,2198.0,17,9,2019
RentDigs.com,1.0,1.0,775,32.9158,-96.8961,1818,1420.0,17,9,2019
RentDigs.com,1.0,1.0,775,32.9158,-96.8961,1818,1415.0,17,9,2019
RentDigs.com,1.0,1.0,712,32.9158,-96.8961,1818,1305.0,17,9,2019
RentDigs.com,1.0,1.0,775,32.9158,-96.8961,1818,1415.0,17,9,2019
RentDigs.com,1.0,1.0,650,32.9158,-96.8961,1818,1180.0,17,9,2019
RentDigs.com,1.0,1.0,775,32.9158,-96.8961,1818,1550.0,17,9,2019
RentDigs.com,1.0,1.0,616,32.9158,-96.8961,1818,1045.0,17,9,2019
RentDigs.com,1.0,1.0,770,32.9158,-96.8961,1818,1340.0,17,9,2019
RentDigs.com,2.0,2.0,1149,32.9158,-96.8961,1818,1685.0,17,9,2019
RentDigs.com,2.0,2.0,996,32.7057,-96.8747,1818,1095.0,17,9,2019
RentDigs.com,1.0,2.0,865,32.7057,-96.8747,1818,1095.0,17,9,2019
RentDigs.com,1.0,2.0,895,32.7057,-96.8747,1818,945.0,17,9,2019
RentDigs.com,1.0,2.0,920,32.7057,-96.8747,1818,1095.0,17,9,2019
RentDigs.com,1.0,2.0,865,32.7057,-96.8747,1818,1095.0,17,9,2019
RentDigs.com,2.0,3.0,1203,32.7057,-96.8747,1818,1219.0,17,9,2019
RentDigs.com,1.0,2.0,895,32.7057,-96.8747,1818,945.0,17,9,2019
RentDigs.com,1.0,2.0,886,32.7057,-96.8747,1818,1095.0,17,9,2019
RentDigs.com,2.0,3.0,1263,32.7057,-96.8747,1818,1069.0,17,9,2019
RentDigs.com,1.0,1.0,511,32.878,-96.7511,1818,815.0,17,9,2019
RentDigs.com,3.0,3.0,1433,32.878,-96.7511,1818,2650.0,17,9,2019
RentDigs.com,2.0,2.0,1076,32.878,-96.7511,1818,1962.0,17,9,2019
RentDigs.com,2.5,2.0,1439,32.9012,-96.7916,1818,1810.0,17,9,2019
RentDigs.com,1.5,2.0,1418,32.8239,-96.681,1818,1090.0,17,9,2019
RentDigs.com,1.0,1.0,765,32.8239,-96.681,1818,870.0,17,9,2019
RentDigs.com,1.0,2.0,525,32.8123,-96.8146,1818,1101.0,17,9,2019
RentDigs.com,1.5,2.0,830,32.8436,-96.7006,1818,1005.0,17,9,2019
RentDigs.com,1.0,1.0,675,32.8261,-96.7472,1818,895.0,17,9,2019
RentDigs.com,2.0,2.0,808,32.8162,-96.8887,1818,950.0,17,9,2019
RentDigs.com,2.0,2.0,1121,32.7532,-96.8388,1818,1890.0,17,9,2019
RentDigs.com,2.0,2.0,1075,32.8302,-96.7724,1818,1865.0,17,9,2019
RentDigs.com,1.0,1.0,875,32.8369,-96.7951,1818,2020.0,17,9,2019
RentDigs.com,1.0,1.0,992,32.8004,-96.7887,1818,1926.0,17,9,2019
RentDigs.com,1.0,1.0,746,32.7809,-96.8035,1818,1503.0,17,9,2019
RentDigs.com,2.0,2.0,523,32.8239,-96.681,1818,825.0,17,9,2019
RentDigs.com,1.5,2.0,1418,32.8239,-96.681,1818,1090.0,17,9,2019
RentDigs.com,1.0,2.0,600,32.7826,-96.777,1818,1200.0,17,9,2019
RentDigs.com,1.0,2.0,1116,32.8631,-96.8742,1818,1080.0,17,9,2019
RentDigs.com,1.0,1.0,1082,32.8123,-96.8146,1818,1560.0,17,9,2019
RentDigs.com,1.0,1.0,775,32.8123,-96.8146,1818,1322.0,17,9,2019
RentDigs.com,2.0,2.0,1238,32.8123,-96.8146,1818,1801.0,17,9,2019
RentDigs.com,1.0,1.0,712,32.8123,-96.8146,1818,1175.0,17,9,2019
RentDigs.com,1.0,1.0,674,32.8123,-96.8146,1818,1340.0,17,9,2019
RentDigs.com,1.0,1.0,782,32.8123,-96.8146,1818,1449.0,17,9,2019
RentDigs.com,2.0,2.0,1238,32.8123,-96.8146,1818,1791.0,17,9,2019
RentDigs.com,1.0,1.0,820,32.8123,-96.8146,1818,1339.0,17,9,2019
RentDigs.com,1.0,2.0,525,32.8123,-96.8146,1818,1131.0,17,9,2019
RentDigs.com,1.0,1.0,801,32.8123,-96.8146,1818,1409.0,17,9,2019
RentDigs.com,1.0,1.0,802,32.8123,-96.8146,1818,1497.0,17,9,2019
RentDigs.com,1.0,1.0,848,32.8123,-96.8146,1818,1529.0,17,9,2019
RentDigs.com,2.0,2.0,1099,32.8123,-96.8146,1818,1890.0,17,9,2019
RentDigs.com,1.0,1.0,865,32.8123,-96.8146,1818,1530.0,17,9,2019
RentDigs.com,2.0,2.0,1100,32.8123,-96.8146,1818,1550.0,17,9,2019
RentDigs.com,1.5,2.0,867,32.7201,-96.6743,1818,970.0,17,9,2019
RentDigs.com,1.0,1.0,491,32.8261,-96.7472,1818,999.0,17,9,2019
RentDigs.com,1.0,1.0,830,32.7804,-96.8769,1818,1648.0,17,9,2019
RentDigs.com,1.0,1.0,835,32.7532,-96.8388,1818,1311.0,17,9,2019
RentDigs.com,1.0,2.0,764,32.7532,-96.8388,1818,1490.0,17,9,2019
RentDigs.com,1.0,1.0,665,32.8302,-96.7724,1818,1295.0,17,9,2019
RentDigs.com,1.0,1.0,875,32.8369,-96.7951,1818,1950.0,17,9,2019
RentDigs.com,1.0,1.0,724,32.787,-96.7983,1818,1385.0,17,9,2019
RentDigs.com,1.0,1.5880835927078703,613,32.8123,-96.8146,1818,1924.0,17,9,2019
RentDigs.com,1.0,2.0,775,32.8261,-96.7472,1818,1095.0,17,9,2019
RentDigs.com,1.0,1.0,756,32.7804,-96.8769,1818,1401.0,17,9,2019
RentDigs.com,1.0,1.0,756,32.7804,-96.8769,1818,1526.0,17,9,2019
RentDigs.com,1.0,1.0,867,32.8472,-96.827,1818,1795.0,17,9,2019
RentDigs.com,1.0,1.0,867,32.8472,-96.827,1818,1775.0,17,9,2019
RentDigs.com,1.0,1.0,683,32.7532,-96.8388,1818,820.0,17,9,2019
RentDigs.com,1.0,1.0,540,32.7532,-96.8388,1818,1440.0,17,9,2019
RentDigs.com,1.0,1.0,683,32.7532,-96.8388,1818,820.0,17,9,2019
RentDigs.com,1.0,1.0,540,32.7532,-96.8388,1818,1450.0,17,9,2019
RentDigs.com,1.0,1.0,540,32.7532,-96.8388,1818,1300.0,17,9,2019
RentDigs.com,2.0,2.0,540,32.7532,-96.8388,1818,1810.0,17,9,2019
RentDigs.com,1.0,3.0,861,32.7863,-96.8205,1818,1315.0,17,9,2019
RentDigs.com,1.0,2.0,1830,32.7863,-96.8205,1818,2175.0,17,9,2019
RentDigs.com,1.0,2.0,861,32.7863,-96.8205,1818,1600.0,17,9,2019
RentDigs.com,1.0,1.0,706,32.7863,-96.8205,1818,1485.0,17,9,2019
RentDigs.com,2.0,2.0,1293,32.7863,-96.8205,1818,2200.0,17,9,2019
RentDigs.com,1.0,1.0,588,32.8302,-96.7724,1818,1129.0,17,9,2019
RentDigs.com,2.0,2.0,1052,32.8369,-96.7951,1818,1505.0,17,9,2019
RentDigs.com,1.0,1.0,662,32.8369,-96.7951,1818,1650.0,17,9,2019
RentDigs.com,1.0,1.0,875,32.8369,-96.7951,1818,1960.0,17,9,2019
RentDigs.com,1.0,1.0,750,32.8369,-96.7951,1818,1370.0,17,9,2019
RentDigs.com,1.0,1.0,1002,32.8004,-96.7887,1818,1749.0,17,9,2019
RentDigs.com,3.5,3.0,2070,32.8004,-96.7887,1818,3379.0,17,9,2019
RentDigs.com,2.0,2.0,1350,32.8369,-96.7951,1818,2715.0,17,9,2019
RentDigs.com,2.0,2.0,1122,32.8369,-96.7951,1818,2445.0,17,9,2019
RentDigs.com,1.0,1.0,750,32.8369,-96.7951,1818,1412.0,17,9,2019
RentDigs.com,1.0,1.0,816,32.8369,-96.7951,1818,1880.0,17,9,2019
RentDigs.com,2.0,2.0,956,32.8004,-96.7887,1818,1824.0,17,9,2019
RentDigs.com,2.0,3.0,1540,32.8004,-96.7887,1818,2600.0,17,9,2019
RentDigs.com,2.0,2.0,1056,32.8004,-96.7887,1818,1677.0,17,9,2019
RentDigs.com,1.0,1.0,630,32.8004,-96.7887,1818,1120.0,17,9,2019
RentDigs.com,2.0,2.0,978,32.8004,-96.7887,1818,1545.0,17,9,2019
RentDigs.com,1.0,1.0,946,32.7809,-96.8035,1818,1535.0,17,9,2019
RentDigs.com,1.0,1.0,741,32.7809,-96.8035,1818,1240.0,17,9,2019
ListedBuy,1.0,1.0,1107,30.3054,-97.7497,1841,735.0,25,8,2019
GoSection8,1.0,2.0,867,29.8796,-97.6667,1814,829.0,21,9,2019
GoSection8,1.0,1.0,687,29.8796,-97.6667,1814,729.0,21,9,2019
ListedBuy,1.0,1.0,800,31.5455,-97.1601,1843,425.0,23,8,2019
ListedBuy,1.0,2.0,900,32.3338,-95.2951,1843,695.0,23,8,2019
ListedBuy,1.0,2.0,869,33.0653,-97.0251,1844,1089.0,22,8,2019
GoSection8,1.0,2.0,850,29.8637,-95.3414,1817,849.0,18,9,2019
GoSection8,1.5,2.0,997,32.8772,-96.7093,1817,925.0,18,9,2019
RentDigs.com,1.0,0.0,545,32.8631,-96.8742,1836,593.0,30,8,2019
GoSection8,1.0,1.0,760,29.4128,-98.6348,1819,675.0,16,9,2019
GoSection8,1.0,2.0,900,29.4128,-98.6348,1819,775.0,16,9,2019
GoSection8,1.0,1.0,700,29.6706,-95.477,1822,699.0,13,9,2019
ListedBuy,2.0,2.0,1120,26.2196,-98.2339,1850,800.0,16,8,2019
RentDigs.com,1.0,1.0,975,33.0157,-96.7375,1839,899.0,27,8,2019
ListedBuy,2.0,1.0,679,31.0908,-97.3581,1850,759.0,16,8,2019
GoSection8,1.0,1.0,520,31.1169,-97.7242,1822,499.0,13,9,2019
GoSection8,2.0,3.0,1194,29.5398,-98.5525,1823,1385.0,12,9,2019
GoSection8,1.0,1.0,815,29.5398,-98.5525,1823,885.0,12,9,2019
GoSection8,1.0,1.0,580,29.4847,-98.4656,1823,795.0,12,9,2019
GoSection8,1.0,2.0,880,29.4847,-98.4656,1823,975.0,12,9,2019
RentDigs.com,2.0,2.0,484,30.5524,-97.5494,1841,850.0,25,8,2019
GoSection8,1.0,1.0,670,29.4847,-98.4656,1824,830.0,11,9,2019
GoSection8,1.0,1.0,580,29.4847,-98.4656,1825,795.0,10,9,2019
RentFeeder,2.5,3.0,1764,32.9333,-96.7835,1825,1775.0,10,9,2019
GoSection8,1.0,1.0,388,29.4208,-98.5226,1825,610.0,10,9,2019
RealRentals,2.0,2.0,1083,30.6051,-96.3102,1825,1130.0,10,9,2019
GoSection8,1.0,1.0,670,29.4847,-98.4656,1825,795.0,10,9,2019
RealRentals,2.0,2.0,1044,30.6051,-96.3102,1825,975.0,10,9,2019
GoSection8,1.0,1.0,525,32.7501,-96.7614,1831,765.0,4,9,2019
RealRentals,1.0,1.0,775,33.1523,-96.8499,1831,1090.0,4,9,2019
RentDigs.com,1.0,2.0,950,29.8278,-95.3771,1851,795.0,15,8,2019
RENTCafé,1.0,1.0,851,29.7439,-95.466,1850,1213.0,16,8,2019
GoSection8,1.5,2.0,923,29.3081,-98.5408,1835,833.0,31,8,2019
RealRentals,1.0,1.0,810,32.9455,-96.7962,1836,1577.0,30,8,2019
RentDigs.com,1.0,1.0,700,32.722,-97.083,1854,900.0,12,8,2019
GoSection8,1.0,2.0,867,32.9288,-96.947,1838,1077.0,28,8,2019
GoSection8,1.0,2.0,914,29.6706,-95.477,1839,805.0,27,8,2019
ListedBuy,2.0,3.0,1400,31.1077,-97.7279,1867,950.0,30,7,2019
RentDigs.com,1.0,1.0,653,33.0845,-96.7521,1859,1075.0,7,8,2019
RentDigs.com,2.0,2.0,1150,32.8586,-97.2904,1859,1378.0,7,8,2019
GoSection8,1.0,1.0,554,29.6151,-95.1998,1842,775.0,24,8,2019
GoSection8,1.0,1.0,615,32.7447,-96.803,1842,825.0,24,8,2019
RentDigs.com,1.0,2.0,728,30.293,-97.7372,1860,1600.0,6,8,2019
GoSection8,1.0,1.0,580,32.7144,-97.4646,1842,700.0,24,8,2019
RealRentals,1.0,1.0,670,33.1523,-96.8499,1843,1010.0,23,8,2019
ListedBuy,2.0,1.0,830,32.5261,-94.3563,1873,570.0,24,7,2019
ListedBuy,2.0,1.0,890,33.6442,-96.6195,1873,625.0,24,7,2019
GoSection8,2.0,2.0,1200,29.4847,-98.4656,1846,950.0,20,8,2019
GoSection8,1.0,2.0,800,29.3012,-94.7884,1846,1214.0,20,8,2019
GoSection8,1.0,1.0,620,32.7447,-96.803,1846,825.0,20,8,2019
RentDigs.com,1.0,1.0,700,33.8169,-98.1898,1866,619.0,31,7,2019
ListedBuy,2.0,2.0,640,33.6442,-96.6195,1877,625.0,20,7,2019
GoSection8,1.0,1.0,762,29.357,-98.5603,1849,735.0,17,8,2019
GoSection8,1.0,1.0,772,29.8836,-95.4731,1851,825.0,15,8,2019
GoSection8,1.0,1.0,620,29.2776,-94.8388,1851,775.0,15,8,2019
GoSection8,1.0,1.0,550,29.4128,-98.6348,1852,575.0,14,8,2019
GoSection8,2.0,2.0,1120,29.5072,-98.5972,1853,875.0,13,8,2019
RentDigs.com,2.0,2.0,950,32.6548,-97.1587,1871,869.0,26,7,2019
RentDigs.com,1.0,1.5880835927078703,545,32.8631,-96.8742,1871,593.0,26,7,2019
RentDigs.com,1.0,2.0,900,29.7725,-94.9448,1873,900.0,24,7,2019
GoSection8,2.0,2.0,1000,29.7217,-95.6314,1856,1125.0,10,8,2019
ListedBuy,1.0,1.0,671,29.7864,-94.9631,1884,811.0,13,7,2019
ListedBuy,2.0,3.0,1400,31.1077,-97.7279,1884,950.0,13,7,2019
GoSection8,1.5,2.0,940,29.5122,-98.5226,1858,950.0,8,8,2019
RentDigs.com,2.0,2.0,780,26.332,-98.1638,1876,650.0,21,7,2019
GoSection8,1.0,2.0,950,32.8302,-96.7724,1859,1095.0,7,8,2019
GoSection8,1.0,1.0,650,32.8302,-96.7724,1859,895.0,7,8,2019
GoSection8,2.0,2.0,974,32.7304,-97.3186,1860,967.0,6,8,2019
GoSection8,2.0,3.0,1155,32.7304,-97.3186,1860,1115.0,6,8,2019
GoSection8,1.0,1.0,544,32.7304,-97.3186,1860,804.0,6,8,2019
RENTCafé,1.0,1.0,700,29.6881,-95.4329,1878,820.0,19,7,2019
RENTCafé,1.0,1.0,702,29.6881,-95.4329,1878,820.0,19,7,2019
ListedBuy,2.0,2.0,1013,29.7864,-94.9631,1891,968.0,6,7,2019
GoSection8,2.0,2.0,1120,29.5072,-98.5972,1866,875.0,31,7,2019
GoSection8,2.0,2.0,959,29.5398,-98.5525,1866,1014.0,31,7,2019
GoSection8,1.0,2.0,1100,29.5056,-94.9889,1867,875.0,30,7,2019
RealRentals,1.0,0.0,643,29.7727,-95.4033,1870,1407.0,27,7,2019
GoSection8,2.0,2.0,910,29.4724,-98.5793,1870,600.0,27,7,2019
RealRentals,2.0,3.0,1603,29.7727,-95.4033,1870,2475.0,27,7,2019
RealRentals,1.0,1.0,770,33.1523,-96.8499,1870,1060.0,27,7,2019
ListedBuy,2.0,3.0,1400,31.1077,-97.7279,1898,950.0,29,6,2019
RentDigs.com,1.0,1.0,400,32.8302,-96.7724,1889,999.0,8,7,2019
RealRentals,2.0,2.0,1270,33.1523,-96.8499,1871,1797.0,26,7,2019
GoSection8,1.0,1.0,620,32.8162,-96.8887,1872,840.0,25,7,2019
GoSection8,2.0,2.0,767,32.8162,-96.8887,1872,1000.0,25,7,2019
RentDigs.com,2.0,2.0,1152,32.9548,-96.6554,1889,1500.0,8,7,2019
GoSection8,1.0,2.0,680,32.8162,-96.8887,1872,990.0,25,7,2019
